"n","omega","rho","rho_s","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","sl.lib1","sl.lib2","sl.lib3","plugin","pluginse","onestep","onestepse","oracle","naive","psi_hat_adapt","tml","tmlse","tml_evm","tml_evmse","tml_mid","tml_midse","psi_hat_cv"
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.65033080498078,0.0290237116179245,3.16004688968408,0.920946438457504,2.68348887217382,-1.35484820871013,1,2.76688982484416,1.17795076825806,2.57930112121397,0.500225620266812,53.2772730807307,83.5625457613367,2.85134536785761
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.53167478518831,0.043606276811414,2.53877200640932,1.02445575212737,2.64234979837549,-1.33128032278516,1,1.39148945701477,0.935650379840146,2.13748360097534,0.580970616278928,5.75545083694642,60.5925959226561,2.30350619854273
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.88213177078196,0.0203896774875699,0.543568839096366,1.11277546927822,2.43261633640027,-0.983083155197228,1,1.53011218958568,0.861977080236584,1.52249690613049,0.610839746772469,-54.5192042181255,49.0523691510269,1.28500621130673
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.1233014089806,0.0350980297829654,4.11689669530975,1.15787184252571,2.56251778786975,-1.48508668427132,1,3.46051757576013,0.880424355821916,2.147059023134,0.533064066916574,57.9401889897977,53.1363582192251,3.14199035372698
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.10411592868158,0.0472010067783415,2.74900518750426,0.482565520183662,2.64858080608292,-1.58504480218099,1,1.51901127857061,0.590665269502815,2.3312430383764,0.349490056787559,-1.91348350980275,23.9072255845818,2.59623162800413
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.7982338815423,0.0423154360875732,2.69425125286526,1.87103459182601,2.90311855107711,-1.70431605404437,1,3.38604701093933,1.00079820925405,3.58565757433378,0.513869893542809,20.8965474205077,73.0127264049686,3.6943130393604
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.97250518502874,0.0264197548824864,2.11083710961782,1.07667123588301,2.5099352575131,-1.41834468342357,1,2.02387568170849,0.813431613215126,2.0619578930072,0.779613597614994,-23.4087818263346,55.3397517564968,2.21845904359883
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",0.422709528869322,0.00827790573748373,-0.17028492140323,1.07497712932185,2.47162978278193,-1.38955035850764,1,0.744734686611275,1.16313345136138,0.854475696467936,1.02747074877989,-0.676278097371608,85.2923415656134,1.32538822506343
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.89689454171251,0.0271338826267717,3.97376864710244,3.2438056894107,2.42167129697734,-1.2834145609928,1,3.88724005884851,2.11497183632312,3.98027138617065,2.28556012543641,183.836403617092,240.202122487272,3.73770790611883
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.53247472287539,0.0339798202477632,2.01945553773318,1.39597392264052,2.49615414601958,-1.51466993796571,1,2.73318644257494,1.71416715805432,1.87337023108816,0.672064694829496,-93.1271517216018,70.0364716089168,2.68560219357119
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.63289393521827,0.0485678700791806,2.99146636906875,0.875102565543331,2.18496462357629,-1.43196240867346,1,1.58007081632316,0.589596180295637,2.11591974011622,0.428953381832246,-19.770636512159,36.4945612307743,2.43697837367019
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.96614408108199,0.0332595783676244,1.99966288849503,0.847203087245665,2.26243766834857,-1.18755608622796,1,1.69806194063221,0.698587586840868,1.62486573666082,0.640741546900604,-41.9851294399704,38.2392216737644,1.65743076455289
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.7197964756302,0.0367249821347047,3.58973219414128,0.782500496663298,2.54678533694966,-1.52270812208206,1,2.18710812734947,0.640796582682356,1.9399409899447,0.452748514067685,9.66102464319383,22.3700240797113,2.66184804093036
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.75998611905786,0.0434511358929181,3.21781299646134,0.588976844213007,2.64177167171353,-1.43402189079466,1,3.28333293460639,1.5933948979824,2.60976638689012,0.451119815232672,42.6029879547058,58.6914202289952,2.7821333790966
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.00963768159534,0.0356255451059226,3.56606044550931,1.2363029085504,2.45489781364055,-1.46229496510466,1,4.39877769714157,1.60384381673881,3.33398355590153,0.560164790160952,115.557732271393,119.488346975611,3.38583556078282
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.95377455026362,0.0323053653451567,1.74706734423247,0.881720571184833,2.76889110299288,-1.5007418871573,1,2.32412685990072,0.688661055434456,1.95079299126902,0.74011542472859,-24.7828166859191,46.5158497790615,1.91416763589373
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.5663572767983,0.0345303671567067,2.87605147292663,0.951970297560394,2.91342710851211,-1.41542980010774,1,2.44180582050625,0.959593632573376,2.49401299012464,1.02692531550745,13.9661415153355,66.5511341715124,2.43980202258862
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.07393663724403,0.0446214244100297,3.35602808474138,0.832085227308695,2.4704293030239,-1.07924459570249,1,3.47526803046731,0.913834756913232,2.75770923341813,0.425158251451442,68.7298618372545,64.0493854782176,2.82739755224349
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.99775918118448,0.0256933348514822,0.89662376549173,0.971098272691955,2.31326561945925,-1.14191298080894,1,0.76238457590487,0.971799994091488,1.24453886064056,0.435816335128543,12.5442509868385,72.6739056241216,1.90132000093149
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.98159290165062,0.0276326578050598,1.89777653627437,0.617937011425255,2.34445473048752,-1.37563412138016,1,2.09892621229445,0.768387584391143,2.28840140434461,0.362042924373528,28.9991772397249,44.7951726279436,2.45974133597845
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.04175598150579,0.0605418158861931,3.51694696053042,1.23052710593927,2.46641421856684,-1.32012476963329,1,3.56219216078852,1.05480533035234,3.06073098374652,0.521982379386617,81.4513707417882,81.5566355625198,3.18903311833008
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.65868162522555,0.0397936472526346,2.77220613114771,0.885921030673967,3.12740698253848,-1.56747947786255,1,2.15296160044068,1.04008655507984,2.39787771104574,0.505693406823979,-11.9129789796762,67.6917324983395,2.2801347197022
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.36791330913779,0.0279588353673867,2.995927804613,0.649146347320761,2.44950080098593,-1.47599324999936,1,2.72669889673292,0.696763874579219,2.5560921635124,0.493250289977646,47.1205278820545,38.6467838243449,2.59614313012637
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.57400236526344,0.0330208545180626,2.41093415339729,0.871952181041292,2.0650887845953,-1.09968616292704,1,1.50230899189656,0.862296156556389,1.81345849935618,0.47681082044787,15.3168861163953,42.4143640151214,1.44402382836526
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.75963091718922,0.0317814645680479,1.34628780045984,1.90859374632027,2.53863121762517,-1.3857814102667,1,1.68892799546659,0.958711275076302,1.73378811082389,0.744275557364833,-65.5606257113831,64.0559164760472,1.75155816660881
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.64083002706406,0.024170297605743,2.42376694380336,0.691959073699624,2.52999937471481,-1.11258331229984,1,2.48437138510218,0.909820042225509,2.63545594358763,0.528167005785216,77.7856580517102,72.3448800646719,2.22533906619109
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.37129923567885,0.0400630310985313,2.60725049752938,0.654608108323115,2.20417126034727,-1.24044568243016,1,3.9927536728174,2.21202050536502,2.59140327678418,0.469208918056692,66.8231018495527,91.5868959835505,2.39219396589429
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",4.12812664299262,0.0561579566111415,3.46921885498281,0.756959684296428,2.37816806982354,-0.968271764830693,1,2.30880116452027,0.667731529373844,2.3011283244868,0.694542006273819,10.3267129073071,35.7868902758414,2.19449420719111
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",4.35643540024538,0.0736620950346571,5.24147738955581,0.595554165995585,2.60607284800624,-1.48963273548314,1,2.16966387207593,0.609486890705165,2.78883762647166,0.329166593872179,-10.0304875053354,27.0684329580212,3.08875715282097
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.83421194456519,0.0398456833881684,2.21951309981855,0.932448380655516,2.3142612407209,-1.48779402451893,1,1.46908979278387,0.74820062599836,1.74081279176711,0.383585012105672,-67.6450323824316,55.2989331383727,1.61302998016304
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.56545466811502,0.0373000534095939,0.26295306801318,1.57462363501575,2.43896471472222,-1.54246608977216,1,1.43822480709493,1.0935896256318,1.63009301651007,0.525505201653849,-39.7761141620749,95.4598307249894,1.85180263726177
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.74708078997684,0.0247806208176611,2.48918913167536,0.96958323038178,2.57744345120891,-1.21569290449708,1,1.86687243115516,0.942429752522656,2.18687007863754,0.55208234185418,36.1442094011444,61.1665913194119,2.23643052191183
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.97491295683168,0.0297899712871368,1.54229067107425,0.474950378046572,1.9707223610296,-1.31575305490279,1,0.320415673147384,0.492533558496863,0.45433066183397,0.43479516403667,-2.89195697594169,8.00014765376543,1.45912313325418
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.2320930558811,0.0362930004449518,3.02777814994345,0.653601148071039,2.25856145098887,-1.21175623076087,1,1.65928655522797,0.904010330593819,2.66317761066715,0.348362733558586,-1.42096761992099,57.9182296743386,2.37034448238172
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.67933212338228,0.0283780274199756,3.05384591516537,0.831490386974821,2.90445612549111,-1.50754461685542,1,4.23525887804333,1.27092127519965,3.35118764848306,0.533886643478093,96.9257699593616,87.8888395762349,2.75614355062682
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.82812454756078,0.0248458602933502,-0.327990511832288,1.09285899867188,2.54764215210849,-1.23914987330693,1,-0.434732317816766,0.746807504749443,-0.204710195312172,0.408768586956417,-84.7602740056251,49.9745430650321,0.638865876059131
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.55449300301556,0.0399361172755283,3.99020696593244,0.839489053398754,2.54509596271055,-1.38380017580249,1,4.37361187871869,1.56277781568956,2.07793941190246,0.483492782204182,61.9414388371469,80.7885930982146,1.92502820853559
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.66405114823533,0.0242050659097402,3.9296782148609,0.932053019080218,2.51183960567566,-1.47116562382359,1,2.48920454741993,0.596602694840348,2.56069072232041,0.502365066018494,17.0011300583225,15.589246818665,2.50367550841538
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.95241720467541,0.0247764759318021,0.522433964812864,1.33793175307411,2.25647142177543,-1.14548370664519,1,0.223300678398273,0.859431506026975,0.331115480934534,0.470763753225699,-66.7471895898023,48.9310130911457,1.17592552797468
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.23209582584586,0.0309647691268622,1.88925026108662,1.35049446331839,2.43527916120702,-1.24931654182997,1,2.97142410296486,0.999003354573508,2.9390501254818,1.02868333287562,37.7011530769328,93.316062060931,2.50427938865652
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.50113351828126,0.0272132804976148,2.67534570475184,0.880918239101909,2.37598877277073,-1.32456035098757,1,1.99997443565515,0.968484790365393,2.07748312786527,0.812939813167458,3.99311019375919,77.624898746388,1.90712972366854
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.72688417930458,0.036580076622912,2.22813996319718,0.60566057738156,2.33690784947746,-1.29064377082201,1,2.14186187704862,0.617709505246274,2.29095758964383,0.616575712426324,-3.03091249942178,21.5958790534592,2.09848130040723
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.75746097934553,0.0339368398660521,1.62912062573031,0.958352243143409,2.55349555303116,-1.43742596429136,1,2.94720290921941,1.21730489488155,1.98079635714137,0.492826762828748,55.225576137018,98.0304912827569,2.03978064694974
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.48535464972411,0.0356478684187593,2.46004422455566,0.908318560973987,2.36606629980407,-1.18283414210414,1,4.18876583801888,1.83108766858397,2.36862070609716,0.451627315184996,46.3282077882403,121.683302094375,2.7370535838334
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.3535444121027,0.0389889300831622,3.33800168801864,0.498755357289562,2.56305278806139,-1.22522525079903,1,3.9423991533447,1.06603482336615,3.12852614631708,0.490737589710205,64.5404187439143,70.5515594936376,2.74075073420933
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.73589751172979,0.0326717341075819,2.25843912471803,0.741952592433621,2.37846755117129,-1.53875158612561,1,1.06824688453782,0.673060496818817,2.05736278780333,0.416585767382953,-40.9670369628716,42.610056906771,2.61212366894304
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.56945668520696,0.0533569360023841,3.18636333885045,3.73118485612249,2.78304588160114,-1.49322404049962,1,2.09824310197955,0.98511695889388,2.39766746511913,0.54735109480761,8.37956576509412,73.0120082562817,2.6031846491076
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.48914662029704,0.0360488822664278,2.00495933961967,1.2534913262917,2.16979069098563,-1.21917746276422,1,1.89466277754254,1.15707015786284,2.26194317893651,0.434746572904141,-5.00109964379933,89.3679815195299,2.44937899132849
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.37545946758423,0.0370397795892471,2.36390231445842,0.700387577233609,2.54827232661181,-1.26315126202526,1,3.00565355012846,1.09504364304929,2.37156572391163,0.384683589440169,55.0967101761094,69.459513472703,2.51628532020278
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.34973965631151,0.032335789158831,1.47727445530315,1.24494995597226,2.44842280926315,-1.30129090340934,1,1.13554675140275,0.839522809286344,1.51196180038645,0.663946293187049,-46.7127579877146,48.29151085762,2.09520791276016
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.07320061155304,0.022604625804031,1.38415516985753,0.813233784550111,2.31879435436199,-1.24204378338926,1,0.640356250134917,0.744001167410827,0.554654301996099,0.595773750955423,-59.7678481671863,43.0750782095837,0.832760646419561
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.2087618422444,0.0213934071380175,1.1673248089785,0.831741219001648,2.55646015737932,-1.48901787280858,1,1.57992152709611,1.18900131117443,2.36096851228057,0.377535393310068,0.318635755347547,95.0159172493526,2.55068242435824
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.18997630346655,0.0215154288956253,2.57890164372498,0.802745133301642,2.56702807910975,-1.2575604836757,1,2.74929847059763,0.792364999303224,2.9340658668681,0.40844124338435,46.8167519717832,49.7521170854329,2.74220944102426
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.55599188370767,0.0263294848085201,1.49480710619261,0.754016582770674,2.69999946933752,-1.25907760326488,1,0.166402135938595,0.756051562935297,0.572879946206439,0.35376474490422,-76.5272846791449,46.3358049928321,1.5817622636079
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",0.419133329903282,0.00871558925950434,-0.6713008782304,1.31254057202494,2.20334648906535,-1.33554620824782,1,1.37171715895172,1.4628251502072,1.53528261653958,1.23233929483219,-20.1380453262486,104.908668619569,1.17902313280442
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.20953381365834,0.0168595127926383,1.3284214402894,0.803222406907999,2.13471642684858,-1.45327309013176,1,0.97322099980928,0.673795517832575,1.0233221195095,0.507337736439552,-14.7655393701924,23.7940640934597,1.32529581229309
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.5301243741287,0.0388512899725327,3.58662564888906,1.20513181566577,2.79280055264487,-1.49395197621133,1,3.68163742118554,1.08718077149725,3.38475583853424,0.538766378357678,77.2831096400245,98.5609303676175,3.56598528839465
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.5704392439687,0.0300812923309148,0.858445646824122,0.81093087689548,2.46152123027981,-1.3508254659405,1,0.160102419425428,0.717391987234843,0.829890321306084,0.373253368854123,-78.2996884358931,54.287109421204,1.45997238335285
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.86636728873225,0.0478288301152168,3.02794358611411,0.988799450619188,2.67161252416179,-1.3368091689255,1,2.225599911452,0.825645551669162,2.33976736795283,0.440762546698139,-33.1133986415014,58.1688027194553,2.6668995965037
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.15098567470152,0.0341617561852542,1.99213379278152,0.960422239751297,2.73836115489158,-1.20266033328847,1,1.64362628341903,0.663304632181233,1.38793314304599,0.643723592940979,-15.7748537633616,27.7348061748422,1.66392237014333
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.37548589551611,0.0278211315436139,1.81671279590036,0.6443000157388,2.3423667536472,-1.47981021615023,1,1.55133317738031,0.582036279546747,1.79642730357048,0.453608428769712,-8.35232721718097,18.6151295279784,2.18214391973143
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",2.42548680846708,0.0268539827532793,0.143956272815019,1.85680549936441,2.48968235988328,-1.45504568760258,1,1.43629260232464,1.13156985613155,2.13271005328116,0.514091246366343,-24.8778177540439,82.5163386792805,2.51708318963468
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",1.98148278517513,0.0260233158999923,2.09652201758306,0.797222452669588,2.4388501362687,-1.24735455353576,1,3.01747264463945,1.18194470342525,1.95890466714157,0.411824571687341,86.6749880389281,88.6636812909877,2.35802849813165
5000,0.2,0.1,0.05,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth",3.24475164923452,0.049103776701747,2.92034237667159,1.00065495683296,2.31310378288032,-1.43231198980375,1,3.62665273770526,1.24519480881265,2.63525866910679,0.50034378283148,59.8054127218184,94.5296180842306,3.02498042834097
