"n","omega","rho","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","plugin","pluginse","onestep","onestepse","maxl1","maxpi1","mink","maxk"
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39074838993877,0.0476369243681786,2.59697317063199,0.245319778595328,0.999057603314528,0.830154950442894,0.0991438739023785,0.939349842608161
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.35063137633799,0.0545862934744217,2.30578596436918,0.300138038255832,0.999498265814823,0.883177160001339,0.0984836105127404,0.934824076473941
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.35762923565463,0.0426310804577409,2.52351386684451,0.175734022171529,0.999967726577905,0.841482584585734,0.0708554358565392,0.918242686848062
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48449147540442,0.04159314901204,2.57684118196352,0.20374728670142,0.999285025067541,0.876436713583766,0.0768146904281032,0.934112369680603
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36889889225664,0.0461825313319979,2.20674360616534,0.231997789350536,0.996258898955499,0.83038785871111,0.134967766953472,0.929209276129054
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.18584698780739,0.0479177432692575,2.73202548656661,0.29406423992784,0.999704442691542,0.878028306556712,0.102018818005208,0.936521325117864
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.334990940786,0.0491863988697568,2.58399938354697,0.287377367827027,0.995612683665537,0.889600427127803,0.108345155271104,0.922231883806377
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48883528076427,0.0495116578910581,2.56509225276103,0.272077193826091,0.999847140645697,0.897393487771529,0.100060263397672,0.921935536183351
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38652126411675,0.0369716980912688,2.46182626084786,0.176256408889793,0.995967300960621,0.834277848441948,0.137939920575976,0.904843617810552
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34217620169057,0.0472542062444364,2.18726181895256,0.24040394060492,0.999234098818539,0.852623532624167,0.110712791437716,0.912646339828706
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.4411768614758,0.0485316896057865,2.50651988990938,0.228782063079294,0.999447207522042,0.85008949491745,0.121457248062629,0.917110126801066
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40678840372645,0.0422682734076177,2.70936625618889,0.176197680276785,0.999743890621387,0.807155257826661,0.0929482942467485,0.927334703984486
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.1838069205193,0.0420574681593236,2.28984106875532,0.201466812147329,0.999138610634439,0.833580468402829,0.10526426729858,0.943177461958868
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36003889707275,0.0423527397714284,2.52211007975363,0.195555563674895,0.99974326223766,0.864893191846851,0.0948840459354005,0.938768139193302
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.1483790802204,0.045859374068664,2.15989703107244,0.217082889652729,0.999867214217902,0.845003340841254,0.0851333848936753,0.916574804541648
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48376651015342,0.047927419784163,2.21838580362428,0.257482093465669,0.999796584646279,0.879238355401977,0.0967743960911892,0.925178640400974
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.11353634592616,0.0467089651579494,2.76908246754186,0.212344162253607,0.997577875445553,0.869989892009158,0.111036082857787,0.907731862092935
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,1.91260451127388,0.0540253048609949,2.27576899748437,0.305131175444815,0.995437678073211,0.875130038710557,0.110256477052771,0.926018779866326
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,1.94882356516942,0.0567626085950362,2.91654930794475,0.350687489009365,0.999176922293436,0.83883695169869,0.0925703942741906,0.921292515724549
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3559170274497,0.0463277178670832,2.26311795189603,0.224093579041904,0.997149008358085,0.863502163743955,0.0521425219905514,0.937749189167884
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45274143507936,0.0393545529327886,2.58008698964403,0.192306215947491,0.99905758378385,0.842314198911494,0.0773365045835915,0.913344760367392
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29044700182888,0.0447586950315681,2.66135093219228,0.212847292671926,0.999980556809954,0.830359997916111,0.111891165615038,0.909157726245082
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.51032455686624,0.0440852832822127,2.77149359371038,0.207547037241776,0.999673567161452,0.849438964523962,0.10589102927057,0.902931636773955
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27935092536991,0.0460639806715273,2.46617360232043,0.202592261738086,0.999819689172003,0.869512812511496,0.0983240936202685,0.92408430556677
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45528457063718,0.0426744394787055,2.53457666804902,0.208788318586696,0.996249514213499,0.843293658958109,0.0955216976156627,0.919498836290741
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29841015979267,0.0470679079404913,2.58000741206438,0.228584255289241,0.999482773860606,0.85403024002737,0.134457751374336,0.898211625378894
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53047581300427,0.0430478094722506,2.59106096480718,0.217323594997906,0.996171578012586,0.838567575848954,0.123590452728282,0.929523755753321
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29474010494242,0.048973886515586,2.39971479479778,0.21269951836191,0.995182878103355,0.858408072306227,0.11701129876949,0.899723965605557
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.60694952834945,0.0418314231591804,2.50176183400147,0.227483968544434,0.999904976196336,0.86327975188655,0.0806410144604982,0.941357297663983
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53760121206513,0.0376896702013038,2.47785231582734,0.167282178552164,0.998960556900109,0.844267477306065,0.0963297626713842,0.946201444103507
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27645324264072,0.0470824947458061,2.43725888974775,0.277168594935114,0.999782467938702,0.85069879636674,0.0930606834499816,0.948317085443538
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.32848883147553,0.0429023749941812,2.11013573938366,0.198963229567291,0.996033419845672,0.873062589543906,0.125608840020255,0.907755680730242
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.21231340983302,0.0523414454472355,2.31662199000377,0.256082722737217,0.996609861922058,0.893981003354283,0.104732364840421,0.916035741860094
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48957676328343,0.0490790599961292,2.42544856324761,0.225955706093774,0.999694981822219,0.874305978507898,0.133758710037494,0.913104791374523
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.23355230229036,0.0455940702951935,2.69548567095944,0.217592678088646,0.999305580218641,0.849659466792682,0.0999918756769101,0.947177513397671
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38128636155228,0.0457956399163736,2.63216156992584,0.192906148758781,0.999310957891839,0.862732959944983,0.11324797277689,0.894156049755366
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.57816628748835,0.0452193330878604,2.34312857748072,0.22515829249118,0.997837529455268,0.807256051923707,0.118224515328394,0.907743216791868
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.31460434671397,0.0369058423618459,2.54202399295817,0.161062442391005,0.994933021893882,0.859983320280713,0.0972908179296432,0.913846450577962
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45893890196273,0.0373952577334001,2.30722579880686,0.174035616197537,0.999104467054969,0.846852672456346,0.132499424221038,0.922642788490533
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49100997058451,0.0371373820579862,2.22608921509106,0.177802872405495,0.995305109416727,0.823115106521962,0.122187307577945,0.917235983099318
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41010329569874,0.0453993228006754,2.7781967709253,0.233666819510744,0.998310287091453,0.869890155564015,0.0916477290867534,0.958027637733251
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24495631987085,0.0408639178109923,2.69725821765389,0.190105566893925,0.997103579698541,0.843337598834861,0.0811420434689856,0.922234599436087
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.28700761740675,0.0408222955527357,2.3755006268433,0.180257934709388,0.997134062779934,0.82578264427363,0.087326142354067,0.929855116548394
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3695525979591,0.0392863567657047,2.36672580034658,0.170893443317283,0.998482293899872,0.841749122143336,0.0831300225614843,0.938933031214861
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41296707282698,0.0407083731126162,2.74616744282265,0.18613211615705,0.996828366570064,0.872250952235043,0.120270328610414,0.92481830648479
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36273897249018,0.0465347255428485,2.31383242305656,0.217675706223268,0.997662076112896,0.842651880197937,0.060982124503515,0.925048809986904
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3301226782919,0.0361889650231064,2.27625556066205,0.144466151548483,0.994714501793642,0.860088316059409,0.099523935968959,0.936352000841109
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.58236893055954,0.0421261224708769,2.5567982518791,0.193021042864469,0.997927509621958,0.868672367735873,0.0847803690065672,0.905303210862504
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.32496018469801,0.0474311510715479,3.07212866899608,0.241600148791104,0.999836607366114,0.876464169981852,0.0786446530470505,0.933592678861808
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,1.93067421827468,0.0531037532221265,2.48378364362236,0.270933728213541,0.999016308728039,0.852613933647423,0.0930916914375199,0.928128730701795
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.68029303723389,0.0450355966570434,2.56828829678516,0.210602867259547,0.999563657715474,0.847838432742199,0.120290222588941,0.922440366259014
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45065935808717,0.0412802524065875,2.16130797201524,0.200688353528519,0.999488799805468,0.860023345109915,0.0898841277794491,0.917214220478081
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.59510115947793,0.0449495059037983,2.27024195063602,0.284281065090041,0.999182312301079,0.88099061970764,0.0870182067829651,0.944206007276739
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39149363145242,0.0494293062326322,2.65018173209117,0.302313539729356,0.9998303070446,0.883217556230009,0.0964266594912068,0.931370862389349
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30274233407121,0.0385475100496378,2.49078536903692,0.161585484435148,0.998766082363051,0.859288939120094,0.0853682167504123,0.938196331950576
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.62330580797932,0.0442764287746575,2.97383317282727,0.196247263969616,0.999419388192196,0.876484486286849,0.113891465668929,0.930634519134222
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.65759028587229,0.0460773214774069,2.60995844749525,0.261219083888954,0.999799089483353,0.857670286671903,0.0898203785650247,0.936339185200181
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34616813370722,0.0430443761076748,2.7602694627357,0.214592752850088,0.997033566419171,0.893199157453848,0.0940219537183089,0.930518066411876
