"n","omega","rho","rho_s","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","sl.lib","plugin","pluginse","onestep","onestepse","plugin_adapt","pluginse_adapt","onestep_adapt","onestepse_adapt"
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.37102661672818,0.0267075574987433,2.73644363578494,0.467370907521006,2.39700174239385,0.0243052151255435,2.41960589121054,0.311708615011404
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.43088615738162,0.0397421336126459,2.48055567229705,0.216095279100778,2.62491775361222,0.0421073251284428,3.00501246931227,0.194347265889527
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.31628014689957,0.0228812963763018,2.36527544038017,0.147736984530406,2.40925206909664,0.0227042116925318,2.18068127572204,0.235339139641925
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.51878429884947,0.0251887028948916,2.34918742212018,0.165355790957864,2.38659300403505,0.0274531515329354,2.51513779609293,0.182866736601581
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47284134126097,0.0290826498621733,2.64173094169868,0.184603978634266,2.4496122602115,0.0283991808525993,2.7242371921958,0.210647477627789
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.51848852418443,0.0395052181308539,2.37907604759626,0.231093194155444,2.40925368079998,0.029901906408394,2.25221659980056,0.216691067448371
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.41549165958848,0.0214663169598567,2.43702424406997,0.152785627636473,2.40109193996223,0.0285327912298739,2.37108302466505,0.284223756988637
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.55900160189727,0.0231389443385629,2.42631701215529,0.203726321932714,2.60282370134913,0.0256313180598429,2.40646852863334,0.221769609249992
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.59471633912767,0.0247048717762063,2.63676122032182,0.128035870794802,2.5447064639061,0.0248559034911091,2.57660932721046,0.212370830461492
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.27268154616567,0.0191146170256033,2.31737055532341,0.122284905853756,2.3853380067701,0.0261801439391657,2.39193592018553,0.223407706514765
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.54961928240414,0.0193262621677609,2.51265255320726,0.142442067772707,2.40556945448409,0.017787759849209,2.20982869283478,0.27675748355028
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.57584832384527,0.0217840968238754,2.38863214267937,0.187188279068542,2.44748992054293,0.0231084326356779,2.52639037706579,0.240736390945196
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.40999223963923,0.0216264667935894,2.19842249616845,0.192119085660893,2.2975414635812,0.0296963872936306,2.17963175804524,0.236983894646828
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.67125574293564,0.0246729512922172,2.60102881372914,0.13576588094236,2.68243192671408,0.031901498110845,2.38077422277951,0.276777749232715
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.65534976370192,0.0261063507525586,2.70722041906524,0.200118714482244,2.51785954728625,0.0261107694686727,2.57336803646317,0.218338540839148
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.26052792235081,0.021408753588257,2.64066261132425,0.250678512687994,2.49170989350588,0.0265934450993763,3.54875911289959,1.02648607836636
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.46453346226126,0.029383026317556,2.51393420825851,0.140649064979404,2.50553277078175,0.0192083215913102,2.72156025586662,0.177157109115365
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.40999128468841,0.0214845872442922,2.56092496820931,0.162162054293962,2.38920550753612,0.0178732594214925,2.51799284247375,0.197052972253559
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.53696107576978,0.0294409055385799,2.60354387242323,0.134668562486135,2.472388978734,0.02295699933857,2.79397290164947,0.192851677766332
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.75552880235274,0.0422040759655916,2.65842516675472,0.22465673965856,2.6348125627229,0.0473773347476794,2.72186776778982,0.366598163511276
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.65192821177546,0.0197592503624139,2.73187767151233,0.130746707529484,2.57226884106067,0.0170601805884913,2.61322509565122,0.169171437240042
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.33760090064581,0.0337600567586395,2.12612235541276,0.236383248610816,2.56007733993048,0.0226997213005264,2.58617992312863,0.261962054831254
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.56830215139336,0.0300324134215643,2.40440470429042,0.180834776972328,2.63116219489028,0.0303163890224689,2.41998065889775,0.295450159185156
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.71958642121065,0.0284119741783663,2.53130845472368,0.202561353259516,2.5365081370807,0.0260139722661447,2.57613689342939,0.239318995781771
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47710966554329,0.0232014980607128,2.46143259633763,0.136534580412016,2.44161830945165,0.0192983151764328,2.47856471992151,0.198757959372131
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.65557399118445,0.0389575315267068,2.78366030356845,0.266796625809399,2.57377640296143,0.0426839052190201,2.40822221925904,0.236085959593402
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.66754515784209,0.0309000856739037,3.59827862442039,0.905784507022414,2.56914943540576,0.024260662565755,2.52866224279696,0.224572497756752
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.32133944954569,0.0185885652767537,2.30690956053472,0.20394552184368,2.46259290966964,0.0180107359373635,2.818651804525,0.211348871804068
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58455954344508,0.0278391681723942,2.21398271223245,0.201799074636968,2.4660022508688,0.027629102054047,2.27847539369286,0.248276523594452
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58992599222171,0.0218959914294477,2.57525955213728,0.133302466574444,2.55421707708067,0.0330279860532478,2.96113242132,0.231091375196119
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.65913163078024,0.0258121275143162,2.73155430071626,0.120935465344355,2.46410413104193,0.0247831851310339,2.08594011373746,0.548694630245668
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.38818905406439,0.0264080163709186,2.28314837808659,0.162353433450868,2.48451804551722,0.0199790252033714,2.49316683987567,0.217026578595829
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.36647170942131,0.019170992448175,2.47855786488656,0.163625078358803,2.3897001397367,0.0275040874345542,2.31957947156183,0.232499952923452
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.56727087122399,0.0319200835240074,2.28134101068548,0.166879351827581,2.52389501940404,0.026817237042396,2.52975587142055,0.229767076396251
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50916211348967,0.0251990608547482,2.52562451670345,0.175957420576371,2.50649006218041,0.028393366586153,2.37345514345744,0.314202553667298
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.68493295666159,0.025805179984974,2.68803522932495,0.229636312833431,2.66196687522711,0.0274105109012774,2.6860990303572,0.277276194089222
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.30018637581108,0.0221059454764279,2.19587237564026,0.202438580625726,2.67465923116116,0.0272269985981818,2.54000410678047,0.234413305286984
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50079324657232,0.0211129780612999,2.39929732445052,0.143601574369463,2.49671734359299,0.0258118712063183,2.5082124919126,0.273656364019545
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.40006721583566,0.0191001714533892,2.47679489378246,0.145796851015983,2.44607682123146,0.0211985612311577,2.3176257536037,0.208076993437016
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.43632281456358,0.0231399348615189,2.55226102369732,0.155304621488774,2.51159627830199,0.0236580901100064,2.61825618091371,0.221454838131766
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.51502728447373,0.023347495959994,2.65305113009758,0.246672264926514,2.71959678529475,0.0223344556008975,2.80738112363144,0.247961626019641
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.34055315096182,0.0266274188103034,2.09459186974564,0.170745481993501,2.68142011346872,0.0301119293195136,2.37147314567649,0.203513344765542
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47949674360886,0.0291811536296535,2.41547954169927,0.186670697603799,2.38349834434179,0.0250019666136677,2.38481317399177,0.235486033359015
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.40038311285933,0.0194806493411602,2.21373804609391,0.149950077312246,2.55294038921911,0.0246047392361181,2.52002166231884,0.199459310266346
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.67466657196602,0.0250898111169478,2.64592542800342,0.187614798748402,2.54737934085616,0.0192082372771542,2.33876465626346,0.213345209838979
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.49432778973388,0.0237391638918051,2.52363433865323,0.164663364313967,2.43852143811216,0.0167584779240359,2.39882382387799,0.206858814878881
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.73591831184088,0.0277548062641413,2.97226197979601,0.208641830428774,2.5912579239921,0.0246598957745126,2.68236433096185,0.216231370935082
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.71166287336237,0.0263762161908448,2.23309971825121,0.204900079711269,2.56995507098654,0.0248911281521331,2.62070252648079,0.215280579406744
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50675437274068,0.0294033123407801,2.3208208426533,0.199406776587588,2.54836761092624,0.0377214085641796,2.9586024750931,0.212362099777088
2500,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.44714606867252,0.0240687417681153,2.53813058956062,0.157213801054792,2.64651353631052,0.0271835339607447,2.62373620875068,0.24564709105317
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.44003075110904,0.0197567429813123,2.46699938083602,0.148560999445788,2.38349917926391,0.0200486543314757,2.39230965733437,0.178137550616202
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.52053912534273,0.0315877275639495,2.40078578599674,0.161752172168844,2.53144531231433,0.0301585748871964,2.57867362896604,0.266414854535196
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47314563736532,0.0233955211817615,2.43045058070352,0.128995650791809,2.30679116948557,0.0215232790840902,2.54004609567624,0.150122840072764
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.28073421993582,0.0223489675058669,2.16745749225741,0.177264836204274,2.21999377330613,0.023178758738249,2.35666532774626,0.247524562958754
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.39171201136578,0.0236790320230178,2.42021908839507,0.149281919446785,2.36024709862431,0.0190881639741005,2.4710695536336,0.1651440214899
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.51017431668853,0.023426480743768,2.54359283932765,0.164661697028895,2.6121720532116,0.0341536992720808,2.57504964802754,0.235843116212651
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.71488798830975,0.0319327233099857,2.52730891096688,0.167291214069846,2.56087997939321,0.0325077970035475,2.5319007793129,0.228392721019182
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.69656620021597,0.0216421857643658,2.65868180400344,0.151570193890037,2.50036712994383,0.0382224696603088,4.52616870878921,1.58204070893348
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.31905106674384,0.0243928044206553,2.29395704549461,0.162123726238552,2.46083295607137,0.0228201448120633,2.35444910091342,0.192023939291133
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.68149072898153,0.0186915836391258,2.59784579599028,0.143545400612391,2.52809662134481,0.0313290393492862,2.16425287719147,0.222062211792342
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.54579749564148,0.0215022728354668,2.44483306516633,0.124669910095449,2.42106350385726,0.0205918332339106,2.24193662819414,0.197510416671054
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.40725581882357,0.0263657538870276,2.37825877346473,0.150318545347044,2.61899309049164,0.0392180432440368,2.36636012871794,0.273404696483056
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.59874870966671,0.0282477132771891,2.8188940728169,0.142203464944509,2.4703310976545,0.0281816625981782,2.59647610860783,0.217157200757105
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.53306390257014,0.0215663672820499,2.48627967022503,0.14437740613997,2.63458041330655,0.037820622407704,2.49014440487975,0.206732494256384
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.45806324687016,0.0409273724610612,2.40717372920204,0.147615610690008,2.23741359674024,0.0267725682239273,2.11071985267779,0.221130882081435
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58664337250015,0.0199196105480808,2.39010226379406,0.152435711648342,2.39784141346188,0.0251580587058245,2.38851921959423,0.260688886415361
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.48408876164658,0.032907626098477,2.35640088636932,0.160761351025552,2.58447714577889,0.0373182625003564,2.70629353289217,0.208867357823735
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.43783448573512,0.0253646158414433,2.28072905964383,0.1797457894733,2.47092193730569,0.0203132168556613,2.22057378486369,0.203782394287874
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.59564171371277,0.0271127233032084,2.44377984701986,0.157792149886384,2.53976817409301,0.0262740318612931,2.54004667323013,0.200289954033315
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.69824279875435,0.0347669531264923,2.70144872707572,0.146828103536836,2.45650036788506,0.0318632375492213,3.14659558721197,0.200449889986795
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.48355609535565,0.0286050079268947,2.26825968736368,0.163644629184888,2.49878676619441,0.0244330111201983,2.06721375865187,0.213473147125282
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.66616079468879,0.0407811739490899,2.61125325470482,0.13413900244811,2.50055575407079,0.0267460606105755,2.43776688004912,0.197699074661746
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.21445484954743,0.0331288810253126,2.11080294186422,0.191149486602138,2.23127836727815,0.0361011977932388,2.66230640432034,0.48357832611798
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.66889262759886,0.0508973796197795,2.57996789679958,0.153998769196823,2.37091717818542,0.0547472381499287,1.97258495129497,0.430359918386852
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.50798036840783,0.0373968154486994,2.28744217718881,0.171039432838316,2.41300581620015,0.0293958442416274,2.54303117356649,0.151693114802061
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.41382973463178,0.0232121659557732,2.38374701132266,0.130695930696536,2.4220606982389,0.0254141095894842,2.42796346050181,0.182048340401983
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.55509652166137,0.028600368445098,2.5880825503425,0.213891188509326,2.43529973923728,0.0221538062816702,2.57123501458847,0.185907012034969
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.65197185940989,0.0308589902754894,2.6106732196884,0.155953377913565,2.53889758954557,0.0216604857324102,2.55475359569296,0.194125434716903
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.4357198733683,0.0267457994707707,2.37911703599731,0.146108346861479,2.26826788689256,0.0301215537167018,2.2509188198469,0.191003273376443
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.54144212242483,0.0339294154999578,2.78122843233679,0.208185365350648,2.36223546047907,0.0331630133674806,2.1409909992533,0.281307618389085
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.40463868148336,0.0159522641978642,2.44529733603203,0.121754465412006,2.46176099869456,0.0241032763033136,2.53579140070489,0.177507643580215
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.64319650497154,0.0252316646523953,2.5482310145969,0.150422155217247,2.45699687649247,0.0290728661090492,2.37665730680178,0.223874354999207
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.62047048653074,0.0431761073064133,2.43407355460939,0.196521496179207,2.45440517279373,0.0218655718099567,2.36015857555647,0.24237388999471
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.52701438735092,0.0394619286551938,2.33113466003145,0.163541688421588,2.39270663938881,0.0318834981520072,2.68400912252079,0.285878971539238
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.47112341075055,0.0206936218540801,2.50248485435821,0.170499230550994,2.40833025285948,0.0221245707417723,2.63146155676743,0.263813087709109
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.58779090946205,0.0250510224539535,2.47436320364928,0.143647197968201,2.46256224252258,0.0350176472345833,2.28088259467696,0.246359596355625
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.45973509555554,0.024571353206856,2.2963795863658,0.127275388488506,2.31335016281798,0.0223946427836056,2.22024138000632,0.164106908134063
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.4856157932892,0.0272978433923765,2.22808905571847,0.195926617284254,2.38696341297013,0.0280639037412397,2.20733677378757,0.211908774575445
2500,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.earth",2.44292767645512,0.0193839425462161,2.1875239259502,0.155742163787861,2.31723348683154,0.0208704885639214,2.40360710826494,0.20884213671864
