"n","omega","rho","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","plugin","pluginse","onestep","onestepse","maxl1","maxpi1","mink","maxk"
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.44103764275336,0.0495601901261628,2.62891381701525,0.2895964351044,0.999539772438153,0.846205479064241,0.0906728555667938,0.949284192266267
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30738318485437,0.0498531584253847,2.75577775243825,0.220805133851437,0.998234971795714,0.880564596269173,0.0584596051518801,0.958825920271893
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33767143095477,0.0425593769323457,2.6028532713198,0.182750817727618,0.994703088459287,0.845515279400726,0.137975042748795,0.923500709585524
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.36185545963898,0.0505677098071714,2.59332459130659,0.253789027183046,0.999772363360163,0.833469342365258,0.106126664614403,0.912197179386621
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.22409292897804,0.0485003401019891,2.36698929688727,0.224041574843286,0.999696582327494,0.879316593833476,0.154592486680587,0.914507283837934
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.11225287797882,0.0451745804854909,2.37515271528937,0.210099580800399,0.999656134879259,0.834165072747959,0.0957514957059761,0.918344137578218
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37291313049516,0.0374893695115747,2.45841984544858,0.168374317981462,0.994708903606199,0.868340339000192,0.123148104173903,0.908847516381856
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41026414115259,0.0484062843672809,2.54256288367569,0.222338748242449,0.999246673063662,0.858151504697613,0.11281126992341,0.912028157511208
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.2733315875876,0.0458109649678155,2.34843496066041,0.243190092003049,0.999224427467079,0.836567398729614,0.0921839615079079,0.930998103139413
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30355130457321,0.041338093203838,2.65657712215833,0.203263054662039,0.999029654850606,0.826728031261512,0.110674872340594,0.893035745002807
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.65777192501131,0.0455639559433358,2.49387069745585,0.25563369943937,0.99982471944993,0.833573004415882,0.0999640582955937,0.925969142505295
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.52544344250406,0.0474465537022126,2.94491272932109,0.253084132069256,0.99913300418429,0.824245876468358,0.120405358299943,0.935761857623261
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.16785002585773,0.0461205787246579,2.20315279878097,0.206087620134194,0.999873775815947,0.840665343297753,0.104052887981796,0.919062370723334
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38816985599594,0.0398145151059251,2.42726615952755,0.177305220700141,0.995568359338111,0.866370147362065,0.110508936452613,0.911619455379338
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24935735028009,0.0431759895614264,2.3129601007838,0.189545399071821,0.998182484878954,0.855223404040566,0.12599534393891,0.916080239903266
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45294052292075,0.0432737526686587,2.84720029988148,0.1919326502932,0.999832494445968,0.815323522655149,0.145213902033396,0.930418950178697
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.674647056247,0.0409105128422854,2.57283508554,0.175581412083992,0.999931555512751,0.83311217227798,0.0957230553890267,0.924321741874287
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.17696064809941,0.0533986429135952,2.26208507396867,0.290497935533782,0.999383717573816,0.848000121896722,0.123121677563315,0.912535758532611
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.67537412745008,0.0426359589837801,2.64075800985151,0.172532724144406,0.999693594686417,0.790547543483223,0.0959026120911822,0.921374807429525
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3168884666641,0.0385494162191226,2.27309352335941,0.172257651538391,0.996800573745421,0.832629322514613,0.122073470014561,0.886473397826181
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.35323684570269,0.047256307806902,2.41816745152446,0.241746224826213,0.999002382047329,0.852957926039212,0.12952706020512,0.921885988238665
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45481297144106,0.0427211206038906,2.28964876210455,0.174747425859918,0.999257035167748,0.84968053555424,0.0866330066212291,0.907354818942817
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42921920731459,0.045466383925207,2.65693798303466,0.196020275964758,0.998685506965748,0.872427746460525,0.0944318743010672,0.936059048753929
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.21335807131211,0.0485900799518489,2.50036058117254,0.24404960240405,0.996218500289392,0.859812335740172,0.119649844733222,0.934164391596125
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.31455680553055,0.050200351940421,2.25665385412932,0.279613617246555,0.999617110262526,0.845358601856548,0.120203582844101,0.932328844136199
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24129313468993,0.0467785825541507,2.63559577815308,0.246283163524064,0.999912575208424,0.848065298850591,0.137914100048692,0.956866309434288
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.35019735068193,0.0454739051687653,2.40132073771129,0.232537974154808,0.999647595306095,0.856117469752158,0.0899766291015824,0.921775764403385
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,1.93526923378778,0.0533721384961464,2.5656152297699,0.303267417190036,0.995530929200685,0.891063655140269,0.15290491629105,0.917724265528916
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40412929842923,0.0557805275968569,3.14526756170858,0.341956644417915,0.99983309116832,0.870097421637702,0.140299366641317,0.914661005981679
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45809838879748,0.0446636653691391,2.30864707931206,0.225091112555837,0.999791947444919,0.842728059833491,0.099822667573622,0.941739801629065
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41745491126854,0.0415184526340711,2.72090226172231,0.187128608671947,0.999034233017258,0.893053875287789,0.108140542887987,0.928985295222108
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.2359875587274,0.0441150270844895,2.88100831909246,0.201570246479611,0.99853384470992,0.838579664835996,0.12781810537525,0.925785943726818
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.2983924037546,0.0458848735938787,2.40792723938373,0.224119458900744,0.999845768427349,0.850527205337932,0.123631682397513,0.942101624707401
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37713062852791,0.0444054568024651,2.60150521381845,0.211101720641469,0.999609496527962,0.815328595674468,0.149180417211105,0.911134188021726
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.18439679063103,0.041966878262467,2.45135736736204,0.192250007972686,0.999354486752185,0.84937282671126,0.109407058797574,0.945755095438884
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45049996584134,0.0434844836346289,2.38601828790879,0.197683743146653,0.999495190184602,0.869886911236373,0.126856028484047,0.926254008050418
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43708505250095,0.0405421238018867,2.55944058835749,0.170148930490198,0.999413181047539,0.820152275376941,0.114833797826974,0.90783462366392
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.47284207889624,0.0493775517064045,2.42391068116681,0.243840071137191,0.998158115333686,0.877006816786535,0.130893269905489,0.913556696977076
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27725376062793,0.0428331436020507,2.75078397208791,0.203392130782614,0.998189650769307,0.850116295872677,0.118686991088298,0.928508085566192
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3367631173972,0.0430222216237296,2.35169341979882,0.225789916403566,0.995370785843562,0.8610726703494,0.0750248870127028,0.921994151455962
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.4906721108707,0.0423785048389655,2.31480481162678,0.204608014341235,0.996946975187146,0.784392383740727,0.108907488967623,0.926888152654954
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43265863953018,0.0484621763695227,2.39330043999657,0.230201576893464,0.999920989387034,0.863865382446487,0.0882494164821184,0.929908112702454
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34272457056714,0.042915041258801,2.56244246167931,0.174042317952013,0.999658870046011,0.847617922581097,0.109581449701783,0.91850160814717
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38874383665393,0.0484757602716067,2.60363918012324,0.255523292760843,0.996032460280995,0.882266938012434,0.121835693396932,0.91317663601731
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38148037051718,0.0498450340070133,2.58872483727181,0.21214832867228,0.99986146043718,0.852995000705208,0.0515484913485106,0.940429897334114
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38132501222499,0.0439583893297903,2.61358703712089,0.207057251854812,0.998674865364623,0.849896834238143,0.111990531316817,0.920126952958468
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45126857224132,0.0399591742509401,2.44582097836745,0.170215821436694,0.997019418678438,0.822418776843877,0.112224504371186,0.919666552099586
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27830165365988,0.0617133619899027,2.71878412059937,0.3717650095312,0.999625335125437,0.877722403087693,0.100874014352661,0.915997359079913
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.48293170620128,0.0451135124305588,2.48833409261581,0.208074405502024,0.998166670194719,0.850807221405253,0.118659393116592,0.911546558665196
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29868433927842,0.04902166988633,2.71346018263121,0.264788892573501,0.999571885279002,0.865826963769722,0.0940814316550822,0.910247631246895
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33410476881828,0.0557388821514815,2.28525183600233,0.284308368697225,0.999927657649194,0.869316200842896,0.112946728799105,0.916636737949341
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.32584187275005,0.047253245082638,2.51229960781282,0.206742853830996,0.998506202284557,0.86188224336685,0.0728515175623051,0.936451572575872
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.43019706065505,0.0464723261345937,2.4289492849257,0.236326168543231,0.998421141095659,0.858879304663109,0.113523603252198,0.929191707320831
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37622915209623,0.0414966839606699,2.48710863263566,0.183331266633881,0.999923425458957,0.824510599185432,0.118681165147324,0.941784154347912
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38302475847465,0.0473579590616895,2.3585383131079,0.223407811923065,0.999731939013141,0.87672958904555,0.0764664207764059,0.943212373406975
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45512354751973,0.0413592932361682,2.30082684019039,0.186214303541154,0.999728178588526,0.844813441278283,0.109012765722795,0.922435138662338
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.27241363052126,0.0448415325697658,2.93807113381871,0.267180094848509,0.99923066800042,0.872303534151214,0.122794237716286,0.926172074195199
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.20833005041981,0.0446228207789666,2.56812949771596,0.199403513797999,0.995753548360795,0.870380269667249,0.109610466873108,0.927878316114453
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.19083133449343,0.0497355677138449,2.40821183880135,0.235601630364469,0.999305794143977,0.846485104898643,0.113534197416704,0.922936876853748
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39557373470639,0.0425486049052368,2.982740969671,0.188389225922569,0.999876183408867,0.84067368032674,0.103674731204396,0.931574451506411
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30030221254196,0.0423286197248716,2.41847858740171,0.189058355901232,0.998983167219212,0.882660790528786,0.109909038405388,0.932376540344903
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38147164132376,0.0425665349866761,2.45496484214998,0.200094680975807,0.999776760042,0.829258187610375,0.0871877081292531,0.903764930230516
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.18157045801898,0.0495036428468112,2.54968784723119,0.290654086091049,0.996578787189895,0.874326083323862,0.0755506069988804,0.945846867592438
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.46149630284682,0.0483717558373961,2.80445821049713,0.248487382771863,0.999725269002341,0.833742197167265,0.118880105679299,0.902536110271831
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.52635695256464,0.0469052568627152,2.54573222880977,0.24342471115516,0.999132292696539,0.900750175406884,0.0870712171036008,0.917492212319135
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.40201029048142,0.0399904800390065,2.32158896240049,0.168826711806885,0.999666896703675,0.838154250319546,0.128186051241964,0.906307093480506
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.30304700775684,0.051230663120635,2.46363591623538,0.262788095081488,0.999538029893722,0.863779140800861,0.0933228770554685,0.923054624437494
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.41799703931881,0.0539949659972016,2.42075849798722,0.271915019015383,0.99755929977423,0.900995386715056,0.0742421407615894,0.92861081795592
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.33184495637911,0.0401957672665746,2.68973527478882,0.186548379836,0.999590333166952,0.839665679731781,0.0969883962070395,0.923335065768183
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.50401511126422,0.0380774241285986,2.51291441447335,0.175724175482643,0.998237253340046,0.837196887906203,0.082723260748515,0.931342779470755
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.25640380957563,0.0412653778051544,2.5611105208911,0.19666791232385,0.999801254451769,0.840967668129581,0.0744312306790097,0.918348586445759
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42407426621092,0.0476183024219611,2.68432889703118,0.209064427610663,0.997909640010045,0.875381442849008,0.112839906440572,0.935211945320367
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.50485697858399,0.0438619990204278,2.60308234635144,0.213268062895914,0.99726637996307,0.866304835450285,0.114754101154482,0.913849766000666
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.52328612124661,0.0479965830109097,2.88241551050478,0.2571985398938,0.998300324348121,0.866550813747603,0.122507417001089,0.916707553036576
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.42724378206239,0.0431124516424786,2.49489648057868,0.18706760203243,0.99900643139525,0.842633104141228,0.123367980152711,0.912340775005678
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.37752494606206,0.0500134173976049,2.57978629833163,0.231026515931368,0.99937487399132,0.872441735502646,0.0976964239327359,0.912941512939503
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.39023787919121,0.043118094672394,2.23171367720922,0.220781543148164,0.999792501393035,0.827751414013735,0.0854645750101225,0.915673071173925
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.57405013957882,0.0358659043000574,2.56076112352431,0.134184974889579,0.997469656574869,0.810466455312713,0.0855082211547609,0.923437073710033
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3580360287779,0.0444225151220006,2.56068928114498,0.233739862577675,0.999676168535236,0.884473442296356,0.100601272663411,0.937442407692611
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.28908769885484,0.0505229030189298,2.79973625932355,0.253087037838827,0.999548210667792,0.881154315339064,0.0936300370778363,0.920682012368269
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.38459591307455,0.0404839361337018,2.33909526872328,0.180609991140008,0.99562662463084,0.848500928229781,0.103673491389378,0.928811255503897
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.29185371112792,0.0428943990842728,2.48021340010238,0.197751159852193,0.999223384621085,0.825138754737766,0.11740665914098,0.924177618226858
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3599009342005,0.0439514229587016,2.99229830379709,0.227595927930494,0.999326544333814,0.823318687613665,0.113670188674424,0.932843706673756
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.49260625507386,0.0413549083461751,2.22978568561831,0.20632680227891,0.99816449582053,0.836368906321399,0.114074106084276,0.913524654750618
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.19324633850424,0.0438703673822231,2.28833362282083,0.196548958758185,0.998386751977578,0.843530949032528,0.0668085185807455,0.957318290078478
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.2580743803601,0.0503413080932535,2.34088956756195,0.227481159034007,0.999155241592235,0.844296501533158,0.0897634691690478,0.911950607097224
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.10873090325016,0.0437020645291955,2.57854339084521,0.193402701735383,0.999796644435872,0.866576432553339,0.0852471688575713,0.914555515228508
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.1897532603566,0.0560990523410239,1.81104246593028,0.362527889243899,0.999444251153304,0.872821718072291,0.116500390582108,0.907593507365248
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.34338614488509,0.0560030046991289,2.51654685852926,0.335307868870565,0.999688593923943,0.868927509493817,0.0818988797506191,0.940055093659116
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.45813325580659,0.052897461144745,2.47171034455225,0.22272105873532,0.998759201458494,0.871841851607071,0.0959465407516668,0.917678284450578
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.32431685074777,0.0548168828008616,2.3916504418343,0.328725009597844,0.995367582359565,0.8812372792033,0.124316227451761,0.906878249590799
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.1263146179945,0.0465760085955198,2.44741578257624,0.198836426023373,0.997968399776051,0.827343236903517,0.0695386948803315,0.934915271652058
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.60758367338902,0.0370373052853141,2.49502419512425,0.190303800962595,0.996439429612857,0.781121730049819,0.0779227967799968,0.920185818996871
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.24901912060855,0.0474903569961472,2.27193136766774,0.255401302974841,0.998566306809589,0.861690323105859,0.0916446906000594,0.937353530550657
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.3381125743228,0.0463906340734338,2.71686914276556,0.206896505099117,0.999696990521034,0.862241904493863,0.11271239782372,0.948119504069005
5000,0.2,0.5,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,2.53002378696782,0.0452157230320802,2.47734937799026,0.20135568481555,0.99970990135276,0.83786257988608,0.125892795288272,0.901530984265543
