"n","omega","rho","rho_s","p","delta1","delta2","delta3","nu1","nu2","nu3","beta1","beta2","beta3","gamma1","gamma2","gamma3","eta1","eta2","eta3","eta4","eta5","tau","sl.lib1","sl.lib2","sl.lib3","sl.lib4","plugin","pluginse","onestep","onestepse","oracle","naive","psi_hat_adapt","tml","tmlse","tml_evm","tml_evmse","tml_mid","tml_midse","psi_hat_cv"
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.97337338840925,0.0897489808266376,2.56931935085955,0.932944525918345,2.12243763513986,-0.824244272514328,1,1.00448920310968,1.04281080392798,1.32324592371041,0.694631840457917,-16.4912827260154,20.2411889401989,2.04496984933488
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.97904116051515,0.0820524244836031,-0.0835962095770128,3.14703350812831,2.5883891696096,-1.48407696555908,1,-0.108846086591475,1.580593196793,0.581057914126093,0.672615809463849,-15.8029979261948,30.220688118809,0.101891027306721
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.74053590986902,0.249960349162976,4.03415861979558,1.58305931178106,2.54540569203683,-1.5075081015478,1,5.5889829108064,1.54162542908288,4.32698826351284,0.566612991686406,33.8584128099286,18.7243841305114,5.78320670077121
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.53471183468646,0.0985540694522549,3.81798731787162,0.581767751789214,2.69199945447627,-1.15862212969608,1,3.57366600024375,1.68285835897419,2.44632838518531,0.520448087591983,1.94987874305214,12.7226111748683,2.31481571145467
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.35850593778629,0.0776037715148965,1.26487481923231,1.21412813479654,1.97710023252093,-0.998970288459506,1,2.15330736301435,1.20232386250594,2.6627080221713,0.533077300656295,-7.98424969048742,19.3024713604047,1.68813109636801
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.98122819309445,0.104373104614746,5.78244581084247,2.26819328309153,1.70536814469549,-1.04354691529808,1,2.69083787869674,1.68585277279218,2.48962382912035,0.673060137556032,11.1614859408484,20.8643077938473,2.29269964319902
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.3251274636853,0.082421903438097,2.18898739945406,0.882891733398745,1.74551327235336,-1.34718025833184,1,1.96623012270534,1.33844703913399,1.92055078872089,0.854524668896506,21.7643117491901,19.1575304346001,1.31777180908973
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.59958312177435,0.0683339381363633,0.262625359415232,2.98978380777552,2.21885271345577,-1.06929242471332,1,0.749369475076603,1.71158827944372,0.899947751688324,1.61079035815141,-17.0866070903167,26.6159687290791,2.57749706627597
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.07737454129519,0.122917249899248,3.42915442861556,0.959528573267904,2.76162458877651,-1.2532697771888,1,3.9764664636955,1.30486603219747,2.16133355997516,0.470405427031756,26.0567499311368,18.3043745399235,2.6297404298797
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.17873195562274,0.139059812254204,3.07592123600488,1.13831788109038,1.75713125480784,-0.807649261644415,1,2.20017490888896,1.00946018149684,2.17071092849162,0.537939839668579,5.13025111378365,16.8878059360025,2.12977758547884
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.03242239169857,0.0575056347817026,-0.316365623263785,1.77594599525949,2.69210154458914,-1.08996169659514,1,2.92169554436784,2.46567075890251,0.953442588229201,0.745096798429185,6.74046235249912,30.9824182889148,1.81772277461705
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.2243255703946,0.0675600970815052,1.98346476013013,0.733261566419778,2.25942872768113,-1.44175151380559,1,1.66997648902682,0.798895640029901,1.78115771539046,0.554318432257826,11.4800937591994,13.7591658163768,2.52324483033342
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.92741293110182,0.0807600701869061,1.10156900190164,1.83465790490946,2.07751895523865,-1.3117248906275,1,1.09080357303516,1.87253112988521,2.29744920877512,0.58733465621632,-4.10056802165221,33.9768148874303,2.61293880710369
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.14752978326842,0.0553514946178612,0.70162357421261,0.611354072276507,2.11897909431506,-1.71941337232173,1,0.579386381386761,0.555902388435227,0.205822470816019,0.518017882020331,-0.252190227181787,2.3846148844729,0.831719080684147
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.25934512578217,0.120810653381169,2.36809205570464,1.20475473087769,2.67212891054192,-1.4406517653993,1,2.65475051680706,1.23900763231558,2.54366893084403,0.579212670548698,16.4673965742366,27.6647000775832,2.48428309469513
1000,0.2,0.3,0.15,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.94417104935481,0.132702670436728,4.49578866471468,1.04826128280716,2.82634995406892,-1.61306059682255,1,3.62965483677488,1.05708127142381,3.63859739757167,0.588801512209298,31.0443969178496,21.9526951590392,3.73249815183646
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.8133412724825,0.125436225036228,3.34223611323492,1.10521302837794,2.89880415204364,-0.572289993745978,1,1.10835125055827,0.842727027664819,1.31556538457245,0.439002384973289,-14.2291430667521,13.5930678319263,1.75658688039657
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",-0.0209452310994881,0.0847926308215971,0.102683456347703,1.31184412020309,2.60458895427218,-1.96728056906876,1,1.0644487986987,0.847104379603643,0.828955738301287,0.609220492523937,-9.40309267135314,11.2248410341474,1.78452227152504
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.05840389999121,0.061620723059826,2.28256498052566,1.93626944596873,2.33224678286275,-2.29483764561238,1,4.78794417769849,3.09400521460757,4.60453294171872,2.96713382602618,13.8504319190072,58.4714503252644,2.78211698297863
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.209464003147,0.0844305593047514,1.21264463548923,1.70626682243394,2.3674073519074,-1.48301809045461,1,2.91140004504174,1.61570023952248,2.29946470509688,0.458332319983731,-5.23544177899261,26.447307044403,2.68430040940946
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.07844145293087,0.167740080665945,2.16876637387928,1.28855234064507,3.21505708922178,-1.48207770993371,1,0.488261433653323,0.916883388571822,1.4603021698796,0.561274806870741,-2.20520966327756,6.99500371123312,1.7656622577284
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.63735648348693,0.119610501638745,4.26875961546567,0.978588859097839,2.58387111315753,-0.9977059156624,1,3.10201550241784,1.03932786627934,3.68100687408349,1.22858731122322,31.107999271384,27.8542705924657,3.0821134863658
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.68937813270964,0.115194016221608,3.07940623800034,0.969112256196686,2.93489995938573,-1.30826418732652,1,1.35493283749413,0.905851704990141,2.01007374422926,0.545906137228061,-19.3112972377444,15.3117600067487,2.93783849890967
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.92420754326026,0.116491118198541,5.53854602973428,2.35209761986759,2.37153972104619,-2.11989337368691,1,2.73478829202679,0.857843736013666,2.34312874258107,0.596428843760252,14.7877001249504,10.476147856404,3.03416571214036
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.26241882010556,0.113308133992111,4.07532771203415,0.822914623165275,2.22505184020051,-0.778670760134884,1,3.34381346400339,1.06805900978494,2.16969780197374,0.466694561340018,33.0757434952478,22.4290711848284,2.13835681750307
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.65426142423997,0.103645722972575,1.18309118012531,2.50119901082987,2.0896734547006,-1.19620497178997,1,1.50001052194965,1.11206922087521,2.09036599986257,0.542127936484702,-8.26696847263411,11.8731065689936,1.95969748211618
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.4335429055092,0.152151856302606,0.822874109268009,1.55589424669421,2.74213239275642,-1.35527848398867,1,0.097972298762824,0.801462750395122,0.361030823180192,0.472246060895657,-18.3715796160591,10.4180383956748,-0.0960754981080957
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.35193795630369,0.155434636705974,3.21262426695618,0.705637886014664,2.79263203289374,-2.40994719216917,1,2.6406471188045,0.736068409844191,2.50795697192443,0.723986155401778,9.09213352017342,6.42752969799418,2.97672482381295
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.01830059743739,0.12906445368246,5.96242050366024,1.8081150187824,2.80046725580726,-1.60867527842319,1,2.50717514044538,0.798467429845802,2.52733145015838,0.480205656490015,11.7994661933683,10.4254823710389,3.01379665836684
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.09970203238645,0.157893591922462,2.11903297963273,2.45781056320342,3.28036059428854,-1.84162479766249,1,3.37840041595564,1.43706689001295,3.65162248158872,0.687897418200169,21.5624156494919,15.4781098843453,3.83168328869267
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.04718242116139,0.0656847719191705,2.23597287976674,0.518619922544116,2.08391386188531,-0.769717574339135,1,1.6739267101083,0.735606808447281,1.68627760518074,0.500472450893986,6.31560047034863,6.28443615238218,1.82998235153169
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.04056911296797,0.0787618326491144,3.83733606519363,0.751985762037733,3.00203070043315,-1.75936237264977,1,3.1608239539957,1.18125394387529,2.05917315672903,0.501376983179938,20.238560653116,23.9682482408754,2.90198973639271
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",4.08797730988268,0.127969615867189,3.7132404510044,0.632372418596563,3.49977261832899,-2.14363967839779,1,3.55393191747467,0.67342937897128,3.16556855768858,0.40993288829192,10.8712645247528,7.78978042035146,3.29476787594516
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.43709986985367,0.106624877639021,4.29591065493281,0.92676522141918,2.11033739768225,-0.40822254198115,1,2.03889554354361,0.819845574500239,2.03495589711056,0.747420621242597,-0.60057203502296,11.3974110187283,2.23721981194469
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.02904547129885,0.110101174683985,4.78225121220061,1.78746188096654,3.12089581707661,-1.83446697860934,1,3.66324318302799,0.879257088300332,5.08913460636206,0.686176726880249,11.9324897438042,8.22159863340834,3.74622979136327
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.96902870949235,0.0810656254007468,6.26630041840972,4.51470630536646,2.56317203725395,-1.59213043860415,1,5.09324742907998,2.19492332333174,5.24224563837761,2.48944564682314,11.5872636952624,12.0591298357992,4.9872720244666
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.76139327446695,0.139480279458576,5.80439185049897,2.96544586922523,1.52647801327304,-1.1826683953692,1,3.32886493858129,1.18887789971629,2.54612049302738,0.45439971105042,26.1632602954695,19.6554099526522,2.17175496464016
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.97295876219759,0.0918578789236237,1.94492919496387,1.16439018118654,2.72021922902446,-1.72940145900277,1,2.43045079450149,1.02603933143668,1.68739997159714,1.01929331631684,-0.966357687381065,18.7343723049182,2.225773062602
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.23717800306441,0.0937814731321716,1.95004163739504,0.954599571980338,2.38624419072876,-1.42563758986391,1,4.00397519500854,2.21782097259052,1.91087080674677,0.55417831644104,31.4917101965288,29.2264225940565,2.8451097402092
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.52349265610057,0.117647569031545,4.68320425868772,1.00094383025644,1.83581103527883,-0.749411471120453,1,3.27251891266822,1.68533646073243,3.1451983118345,1.6249956857758,17.5387521346554,17.4198765006991,2.65530108987992
1000,0.2,0.4,0.2,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.67309691256559,0.0999399646484967,2.42153826721457,1.12743700175204,2.48174229325987,-1.49654523740726,1,0.781412457289206,0.830896671758109,1.69867026525663,0.579932711333037,-3.15642994251071,10.1737137148752,2.57470258831322
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.58000057353358,0.0940190384778549,2.68488702096555,0.944346966842363,1.62519612042317,-1.4178341300982,1,3.27290853298672,1.16699684026777,2.7211110237315,0.579711480370028,26.9988150349209,20.2995739998423,2.20192386407508
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.10034637615855,0.0847738608619699,2.62050636682535,0.684112800599967,2.51076615962167,-1.32966000347927,1,2.44097564471718,0.990743919545912,2.23259560362795,0.420262118160708,-0.610316964117856,15.4497571425405,2.45533021033135
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.22200378073668,0.0983694865149354,4.45709786347371,2.45248312051281,2.23147997113965,-0.74703819318303,1,1.35892626496503,1.03581328055828,2.48792936788291,0.537983653506592,-1.36887419337883,15.3544428554654,2.37416098008833
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.75574494295495,0.0964665328628608,0.612225354476658,0.916522620354576,2.01137655481705,-0.186950741764207,1,0.596013805064105,0.968152535106264,1.23090635268054,0.623360927529778,-14.5875531270038,11.1933723509662,0.752325033384603
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.87726081728957,0.0945641143052107,1.27886482292385,2.6406408931242,2.77157221084822,-1.72022934576943,1,3.86854222884522,1.71423501819171,4.11388104002191,0.789510912101234,24.7603618151769,21.1000888720834,3.886934958403
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.38550410679444,0.0549743661559097,1.78025956282677,0.584127439313587,2.19053714166197,-1.5714342194893,1,2.29804981815861,1.2815384285466,2.00017502219084,1.23905933228196,13.1698290176028,15.8360811037036,2.29181251660523
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.01122568372388,0.0591979883391343,0.124108835705971,0.959720132159564,2.80326648326932,-1.49488253057644,1,0.466009280905652,1.18700444973246,1.37967397901348,0.560489395891875,-5.08220572395476,12.638176697446,0.862722889973318
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.56845046138455,0.0604795760522002,0.926460061380737,1.44069648361309,2.41083447049777,-1.64306033362753,1,1.7816202609602,1.15555451818921,2.4662946912555,0.655808088233406,3.76102063638094,18.663191770745,2.44783820940377
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.25054941128654,0.0713600382677964,3.14475845965534,0.826672240370969,2.58397680440287,-1.02965597059732,1,1.20476339329982,0.935522500396443,1.42127664684641,0.668257564611984,-7.49276897654203,12.0244552853021,2.25196634235729
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.46519477235008,0.0774065530907361,3.02902861804701,0.728508542527774,2.71533220324036,-1.75040128384616,1,2.1601505751489,0.917773892686328,2.63349565104676,0.498936690648443,7.74244584908106,13.6298958624497,3.04959481141305
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.74444283619408,0.0742098792235402,0.666932881573859,2.91903137779312,1.9057334303517,-1.02011313178688,1,0.60659751841232,1.6024275427711,0.873772000793345,1.48222171960599,-6.48677572747927,9.2994096412704,1.91180823740381
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.55465662470946,0.100771784223928,3.96367365679415,0.708960457552226,2.85659878171779,-1.11209500755087,1,2.79391244841664,0.634524912120675,2.73198034951553,0.502135554753376,2.78617900388428,3.68765818594747,2.72278987947557
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.86672661949378,0.0727867939628184,0.995036041525229,0.706728860662495,2.52977605256332,-1.59002305031149,1,1.80305628369472,0.767184610691875,2.41550696204592,0.419287705520217,-3.96908587803062,8.60724692484545,2.42186417744907
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.10433191704948,0.106868169839635,3.44407571843794,0.79169691095071,2.7024080017306,-1.0939543551295,1,1.53509079332578,0.861531156703304,1.87252711670919,0.44743745650384,-3.93497843496592,10.7038050169666,2.44438794432631
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",3.35701903341662,0.152158087095502,3.58528966168881,0.715857141878627,2.96000473396868,-1.08245794398891,1,5.05197936289206,2.4095740987012,2.78460480488195,0.518752158038949,5.6375084275092,8.16671296735957,3.44016231815164
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.02390998570956,0.090321346893686,2.44973161763942,0.847888825135267,2.42456176413911,-2.25966595383982,1,3.4322684922817,0.995875014485829,2.84442204324651,0.506444258956534,12.289636678024,11.2135065575255,3.718211892261
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.18915275468143,0.107570101155039,3.64148997100292,1.13284987491484,2.76071167589986,-1.27677167526728,1,1.43779746779263,0.595452118479826,1.71124051551324,0.663615108901943,4.46697985721996,4.64860832949752,1.68222977909878
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.76683587605787,0.0938578091517811,3.04676714933974,0.99429274384269,2.88729017525659,-1.35334534097078,1,5.00772867814044,1.24880033669912,4.103900602598,0.681317977397866,31.8732285219717,18.6045895350761,2.99630613222656
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.38503703687776,0.0608125944957879,1.59801707697622,0.744601679509581,2.35290408713022,-1.4618686251418,1,0.200205442766231,0.810238886413025,0.0369064238785224,0.4893953423943,-19.6524793025392,9.38233049989733,2.01539277882266
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",1.95680422815698,0.0782315206936932,1.91654396622794,1.02337933218206,2.31058862945636,-1.45924698902167,1,2.60500720237757,1.08642075825299,1.91514819674875,0.551585695852472,10.8935600200165,12.0995319913097,1.52552398658504
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.04283776737745,0.0691290270305947,1.10402056979549,0.738425528879788,2.282827378149,-1.22739467675077,1,0.858870154069578,0.595257075263107,0.792553782200551,0.548277041842199,-3.84121047815554,3.53580411987129,0.993563959362985
1000,0.2,0.5,0.25,3,-0.1,-0.6,-0.9,0.1,-0.1,0.1,1,2,-2,1,1,1,0.6,-0.2,0.8,0.1,-0.3,1,"SL.glm","SL.glm.interaction","SL.earth","SL.gam",2.29656844193148,0.104843336088051,1.47084840620826,1.62241976753659,3.09774034185308,-1.6456855737275,1,0.0131853513314115,1.11404723893967,1.22384831016291,0.550428527912491,-10.6080917306752,12.8468286444072,1.22200686490227
